ds_name,instances,metric,mean_per_round,rounds,std_per_round,values
HashTable(50|chaining|fnv1a),2000,wall_time_ms,147.72456,5,2.02481,"[147.30659999999983, 150.61728199999988, 145.1999159999999, 146.8887370000002, 148.61027899999957]"
HashTable(50|chaining|fnv1a),3000,wall_time_ms,228.02056,5,3.54319,"[230.73552199999958, 225.48280099999985, 223.89835300000036, 227.5814749999997, 232.40463300000044]"
HashTable(50|chaining|fnv1a),4000,wall_time_ms,308.73508,5,2.29719,"[306.7337639999998, 311.6475760000007, 307.09234299999827, 307.4194519999995, 310.78226699999857]"
HashTable(50|chaining|fnv1a),5000,wall_time_ms,399.71674,5,4.13534,"[404.2697449999989, 403.3276360000002, 397.21967599999897, 394.3989749999998, 399.3676700000006]"
HashTable(50|chaining|fnv1a),6000,wall_time_ms,493.9798,5,3.59092,"[493.2313820000029, 497.570095000001, 490.86656, 497.88373299999944, 490.3472400000025]"
HashTable(50|chaining|fnv1a),7000,wall_time_ms,595.66219,5,6.61283,"[592.4574500000001, 591.3695939999993, 607.0950720000016, 591.7238659999998, 595.6649929999991]"
HashTable(50|chaining|fnv1a),8000,wall_time_ms,702.07381,5,2.49518,"[697.8576890000027, 701.7675610000002, 703.2661960000007, 703.9232630000018, 703.5543219999989]"
HashTable(50|chaining|fnv1a),9000,wall_time_ms,815.25534,5,10.70104,"[812.6532749999994, 832.4020119999979, 803.0064320000024, 812.5911180000006, 815.6238779999975]"
HashTable(50|chaining|fnv1a),10000,wall_time_ms,917.03522,5,15.21797,"[932.120006999998, 927.8857929999991, 923.5752130000039, 903.1389000000003, 898.4561689999986]"
HashTable(50|chaining|poly31),1000,wall_time_ms,74.34926,5,1.80346,"[72.62524499999995, 73.85715999999994, 77.30281099999992, 74.61302899999993, 73.34806299999994]"
HashTable(50|chaining|poly31),2000,wall_time_ms,149.22671,5,2.16945,"[151.0209760000004, 151.06561600000003, 147.28073100000006, 150.25595800000002, 146.51028100000008]"
HashTable(50|chaining|poly31),3000,wall_time_ms,229.19823,5,2.79908,"[225.78415800000025, 232.29739100000006, 230.60958900000028, 226.71535599999967, 230.58463099999977]"
HashTable(50|chaining|poly31),4000,wall_time_ms,314.95942,5,3.37768,"[312.8748529999997, 319.1862000000008, 313.67490500000076, 311.2590450000007, 317.802115]"
HashTable(50|chaining|poly31),5000,wall_time_ms,403.02618,5,7.7924,"[403.9821580000009, 413.2171090000005, 406.34814199999846, 392.44456499999956, 399.1389239999997]"
HashTable(50|chaining|poly31),6000,wall_time_ms,494.93388,5,2.95314,"[492.71550300000064, 495.0000380000002, 491.5435999999987, 498.9510950000019, 496.45918200000074]"
HashTable(50|chaining|poly31),7000,wall_time_ms,597.35999,5,4.91101,"[599.0519390000006, 598.1318450000005, 588.8377249999974, 601.3971709999985, 599.381279999999]"
HashTable(50|chaining|poly31),8000,wall_time_ms,715.64716,5,12.36606,"[714.0468669999971, 705.1475460000005, 710.038983999997, 712.038582000001, 736.9638430000044]"
HashTable(50|chaining|poly31),9000,wall_time_ms,833.64834,5,4.21706,"[838.0949590000021, 831.2750939999988, 828.8839459999963, 831.8785919999989, 838.1090899999983]"
HashTable(50|chaining|poly31),10000,wall_time_ms,951.70195,5,6.17812,"[955.058516000005, 960.0784709999991, 950.3915009999994, 949.2484420000027, 943.7328300000055]"
